fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
20-11-2023,IMPORTACION A CONSUMO,028-2023-10-01991791,01003003,10,0992179155001,APRACOM S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",HOMOGENEIZADOR DE LABORATORIO,BIOBASE,NUEVA,20,1,NUMERO DE UNIDADES,0,698.94,19.99,0.98,719.9,BIOBASE BIOTECH CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777886-AVILES MENOSCAL SOLUCIONES ADUANERAS AMSA S.A.,MAERSK ESMERALDAS,CEC2023MAEU0453,LQDGYE23090964GYE,05909025-CONTECON GUAYAQUIL S.A.,45.81,AFORO-AFORO AUTOMATICO,VIA DURAN TAMBO KM 4.5 PARQUE INDUSTRIAL SAI BABA DURAN ECUADOR,20231016,20231114,20231120,20231120,01701,STOMACHER BLENDER 220V 50HZ,HOMOGENEIZADOR DE LABORATORIO,BIOBASE,2023,BK-SHG05,698.94,20231120,20231120,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023MAEU045303060001,20231122,,0
20-11-2023,IMPORTACION A CONSUMO,028-2023-10-01991791,01003003,12,0992179155001,APRACOM S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR VORTEX,BIOBASE,NUEVA,20,2,NUMERO DE UNIDADES,0,136.68,3.91,0.19,140.78,BIOBASE BIOTECH CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777886-AVILES MENOSCAL SOLUCIONES ADUANERAS AMSA S.A.,MAERSK ESMERALDAS,CEC2023MAEU0453,LQDGYE23090964GYE,05909025-CONTECON GUAYAQUIL S.A.,8.96,AFORO-AFORO AUTOMATICO,VIA DURAN TAMBO KM 4.5 PARQUE INDUSTRIAL SAI BABA DURAN ECUADOR,20231016,20231114,20231120,20231120,01701,VORTEX MIXER 220V 50HZ,MEZCLADOR VORTEX,BIOBASE,2023,MX-F,68.34,20231120,20231120,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023MAEU045303060001,20231122,,0
20-11-2023,IMPORTACION A CONSUMO,028-2023-10-01992080,00001977,2,0993064998001,CONSULTCOMMERCE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",16 WHEELS WITHOUT GEARBOX AND DIESEL ENGINE ( WITHOUT REDUCER SHAFT CUT INTO 2 PCS RE CONNECTED BY SHAFT DOUBBLE RUBBER CONNECTOR WITH FLAT RING ON THE PADS FUDU MOVABLE JOINT 2M TRANSMISSION SHAFT 4MM 7 PCS 175 FLOATER 68CM IMPELLER NSK MOVABLE JOINT,SM,NUEVA,3609,135,NUMERO DE UNIDADES,0,85455,6400,458.76,92313.76,TAIZHOU QIANMEI MACHINE COLTDA,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,4,01900686-BEJAR PERASSO JAVIER ENRIQUE,WAN HAI A03,CEC2023WHLU5670,NBEF2309032A,05907400-INARPI S.A.,30100,AFORO-AFORO AUTOMATICO,AV RODRIGO CHAVEZ MZ 274 PARQUE EMPRESARIAL COLON EDIFICIO EMPRESARIAL 5 OF 6,20230922,20231025,20231120,20231120,QM-230615E,PROPIAS DEL MISMO,16 WHEELS WITHOUT GEARBOX AND DIESEL ENGINE ( WITHOUT REDUCER SHAFT CUT INTO 2 PCS RE CONNECTED BY SHAFT DOUBBLE RUBBER CONNECTOR WITH FLAT RING ON TH,SM,2023,SM,633,20231120,20231120,FOB,PLUSCARGO-ECUADOR S. A.,,0,CEC2023WHLU567001280001,20231123,,0
21-11-2023,IMPORTACION A CONSUMO,055-2023-10-02000482,00002553,69,1.79319E+12,NOVACHEM DEL ECUADOR S.C.C.,GERMANY,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANCHA DE AGITACION INDUCTIVA BD 600,TINTOMETER INC,NUEVA,7,1,NUMERO DE UNIDADES,0,812.06,104.11,8.1,924.27,"UNITECH USA-SCIENTIFIC SOLUTIONS, CORP",TAMPA CARGO S.A.,UNITED STATES,0,01777862-WORK&DEVELOPMENT ECUADOR AGENCIA DE ADUANAS Y SERVICIOS LOGÍSTICOS CIA.LTDA.,N335QT,CEC2023QT000383,000000000HAWB26135,-,0.94,AFORO-AFORO AUTOMATICO,AV. REAL AUDIENCIA 66-97 Y DE LOS EUCALIPTOS QUITO. ECUADOR,20231118,20231118,20231121,20231122,00171713,PLANCHA DE AGITACION INDUCTIVA BD 600,PLANCHA DE AGITACION INDUCTIVA BD 600,TINTOMETER INC,2023,2444456,812.06,20231121,20231121,FOB,ASIA SHIPPING ECUADOR S. A. ASE,,0,CEC2023QT00038300250001,20231122,,0
21-11-2023,IMPORTACION A CONSUMO,028-2023-10-02000423,00074307,20,0993042218001,HAID (ECUADOR) FEED CIA. LTDA.,CHINA,CHINA,YANGZHOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VARILLA DE AGITACION MUTZ40X15.02 02,FAMSUN,NUEVA,43,96,NUMERO DE UNIDADES,0,1392,2.36,0,1392,FAMSUN CO LTD,COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,4,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,WAN HAI 611,CEC2023WHLU5676,COSU8043914810,05907400-INARPI S.A.,120.5,AFORO-AFORO AUTOMATICO,"LOTIZACION LAS BRISAS MZ. C - SI 30A VIA DURAN-TAMBO, AREA INDUSTRIAL, DURAN, GUAYAS.",20230928,20231108,20231121,20231122,FS230927G-1,STIRRING ROD MUTZ40X15.02 02,PRODUCTO TERMINADO,FAMSUN,0,SIN MODELO,14.5,20231121,20231121,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023WHLU56761105,20231125,,0
22-11-2023,IMPORTACION A CONSUMO,028-2023-10-02006102,00000656,1,1.79016E+12,TERMALIMEX CIA LTDA.,AUSTRIA,AUSTRIA,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO EMULSIONADOR DE GRASAS,ISI,NUEVA,11,24,NUMERO DE UNIDADES,0,848.5,24.09,1.79,874.38,ISI GMBH,MAERSK DEL ECUADOR C.A.,GERMANY,1,01777891-GRUPO-OIBV CIA.LTDA.,LEDA MAERSK,CEC2023MAEU0455,OEHAM231001565,05909025-CONTECON GUAYAQUIL S.A.,81.84,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / RUMIPAMBA OE1-60 Y AV. 10 DE AGOSTO,20231028,20231117,20231122,20231123,911050831,USO EN COCINA,APARATO EMULSIONADOR DE GRASAS,ISI,2023,1020,35.35,20231122,20231122,EXW,SACO SHIPPING S.A.,,0,CEC2023MAEU045501510402,20231123,,0.18
22-11-2023,IMPORTACION A CONSUMO,028-2023-10-02004636,03001285,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,YANTIAN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,2612,207,NUMERO DE UNIDADES,0,139311,3723,128.73,143162.73,HUBEI PROVINCIAL JIAXIN MACHINERY IMPORT AND EXPORT CO LT,MAERSK DEL ECUADOR C.A.,CHINA,3,01904810-VERA SERRANO JORGE LUIS,THALASSA ELPIDA,CEC2023MAEU0519,232224158,05909025-CONTECON GUAYAQUIL S.A.,48607,AFORO-AFORO FISICO INTRUSIVO,"PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1 OF.108 GUAYAQUIL, ECUADOR RUC: 0992717769001",20231024,20231121,20231122,,FD23H925,RUEDAS DE PALETAS,AERADORES,S/MARCA,0,S/MODELO,673,20231122,20231127,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023MAEU05190512,20231127,,0
23-11-2023,IMPORTACION A CONSUMO,028-2023-10-02010845,01002606,34,0190048365001,COMERCIAL SALVADOR PACHECO MORA S.A.,PANAMA,PANAMA,BALBOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR MINIMIXER TINTEC,PPG,NUEVA,60,9,NUMERO DE UNIDADES,0,9230.85,208.97,102.48,9542.3,PPG INDUSTRIES PANAMA INC,MAERSK DEL ECUADOR C.A.,PANAMA,3,01777896-COMPAÑIA DE AGENTE DE ADUANAS MSPSA S.A.,AS SARA,CEC2023MAEU0457,PTY231100368,05909025-CONTECON GUAYAQUIL S.A.,57.81,AFORO-AFORO AUTOMATICO,LUIS CORDERO 9 70 Y GRAN COLOMBIA,20231116,20231119,20231123,20231123,0000016271,MEZCLADOR MINIMIXER TINTEC,MEZCLADOR MINIMIXER TINTEC,PPG,2023,19AEQ70552,1025.65,20231123,20231123,FOB,PLUSCARGO-ECUADOR S. A.,,0,CEC2023MAEU045700970001,20231126,,0
23-11-2023,IMPORTACION A CONSUMO,028-2023-10-02010845,01002606,35,0190048365001,COMERCIAL SALVADOR PACHECO MORA S.A.,PANAMA,PANAMA,BALBOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TINTEC MEZCLADOR M4 S GRIS,PPG,NUEVA,60,5,NUMERO DE UNIDADES,0,22066,499.54,244.98,22810.51,PPG INDUSTRIES PANAMA INC,MAERSK DEL ECUADOR C.A.,PANAMA,3,01777896-COMPAÑIA DE AGENTE DE ADUANAS MSPSA S.A.,AS SARA,CEC2023MAEU0457,PTY231100368,05909025-CONTECON GUAYAQUIL S.A.,32.12,AFORO-AFORO AUTOMATICO,LUIS CORDERO 9 70 Y GRAN COLOMBIA,20231116,20231119,20231123,20231123,0000016271,TINTEC MEZCLADOR M4 S GRIS,TINTEC MEZCLADOR M4 S GRIS,PPG,2023,19AEQ70756,4413.2,20231123,20231123,FOB,PLUSCARGO-ECUADOR S. A.,,0,CEC2023MAEU045700970001,20231126,,0
23-11-2023,IMPORTACION A CONSUMO,028-2023-10-02010460,01001284,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,210,210,NUMERO DE UNIDADES,0,173670,4830,160.65,178660.66,QINGDAO ORIENTAL JOXIN TRADING LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,3,01904810-VERA SERRANO JORGE LUIS,EVER LOADING,CEC2023EISU0005,025D703934,05907400-INARPI S.A.,49491.38,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108,20231014,20231122,20231123,,DL231001,RUEDAS DE PALETAS,AERADORES,S/MARCA,0,S/MODELO,827,20231123,20231123,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023EISU00053025,20231123,,0
24-11-2023,IMPORTACION A CONSUMO,055-2023-10-02019043,01007163,3,1.71671E+12,CARDENAS PENA MARITZA,GERMANY,GERMANY,DUSSELDORF,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Agitador magnetico con calefaccion Hei-PLATE Mixn Heat,WENK LABTEC,NUEVA,1,1,NUMERO DE UNIDADES,0,540.23,0,5.4,545.63,WENK LABTEC GMBH,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,GERMANY,0,01777793-PACUSTOMS CIA. LTDA.,ECNBE,CEC2023IB003694,007562702205,-,4.8,AFORO-AFORO AUTOMATICO,SAN RAFAEL / AV. GENERAL RUMIÑAHUI 1277 Y GIOVANNI FARINA,20231115,20231115,20231124,20231124,2371962,Agitador magnetico con calefaccion Hei-PLATE Mixn Heat,Agitador magnetico con calefaccion Hei-PLATE Mixn Heat,WENK LABTEC,2023,4684887,540.23,20231124,20231124,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023IB0036940017,20231124,,0.34
24-11-2023,IMPORTACION A CONSUMO,055-2023-10-02020522,00003003,1,0691754189001,AXXIS SOLUCIONES - TECNOLOGICAS INTEGRALES CIA.LTDA.,CHINA,CHINA,BEIJING,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VORTEX MX S DE 110V 60HZ USO DIDACTICO,DLAB,NUEVA,8,2,NUMERO DE UNIDADES,0,224,0.18,2.24,226.24,DLAB SCIENTIFIC,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,CHINA,0,01777787-CORPORACION LOGISTICA INTERNACIONAL DENKELSERVICE S.A.,ECNLP,CEC2023IB003691,012554969633,-,3.7,AFORO-AFORO AUTOMATICO,DANILE LEON BORJA 10 Y PRINCESA MILANO,20231112,20231112,20231124,20231129,DM223586,MX-S USA PLUG 110V 50 HZ,AGITADOR VORTEX MX S DE 110V 60HZ USO DIDACTICO,DLAB,2023,SM,112,20231124,20231124,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023IB0036910004,,,2.92
24-11-2023,IMPORTACION A CONSUMO,028-2023-10-02022938,01007144,11,1.79319E+12,FAIRUZ EQUIPOS SDLM S.A.S.,HONG KONG,CHINA,,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,MAQUINA PELADORA,SIN MARCA,NUEVA,0,10,NUMERO DE UNIDADES,0,6582.6,144.67,65.83,6793.09,,ZZ OTRAS EMPRESAS TRANSPORTE,,0,01777793-PACUSTOMS CIA. LTDA.,,,,-,791.4,AFORO-AFORO FISICO INTRUSIVO,,,,20231124,20231124,VLCO23102023,DESCASCARILLADORA DE CACAO,MAQUINA PELADORA,SIN MARCA,0,SIN MODELO,658.26,20231124,,FOB,ZZ OTROS NO IDENTIFICADOS,,0,,,,0
26-11-2023,DEPOSITO ADUANERO PUBLICO,028-2023-70-02037531,00003498,591,1.39188E+12,NAVIERA SANTA KATALINA SANTAKATALINA S.A.,SPAIN,SPAIN,VIGO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,BATIDOR PROFESIONAL BRISK SV 50CM 350W REF: 69775,SM,NUEVA,209,2,NUMERO DE UNIDADES,0,271.26,2.68,2.71,276.65,TXOPITUNA S.L,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,SPAIN,1,01902171-RIVEDASA S.A.,MSC ARUSHI R.,CEC2023MSCU0430,MEDUVG483476,05909025-CONTECON GUAYAQUIL S.A.,33.37,AFORO-AFORO FISICO INTRUSIVO,AV. 3 Y CALLES 13 Y 14 MANTA - ECUADOR - TEL : 052622012,20231013,20231115,20231126,,025784,REPUESTOS,REPUESTOS,SM,0,SM,135.63,,,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023MSCU04300213,,,0
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02049049,00008079,21,0992862262001,SISTEMAS Y CONTROLES ELECTRICOS SIMALEC CIA.LTDA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MANGUERA 8MM AZUL,NINGBO VPC,NUEVA,5,3,NUMERO DE UNIDADES,0,78.43,0.61,0.78,79.82,NINGBO VPC PNEUMATIC CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,EVER LOADING,CEC2023EISU0005,LNBGYE23092740GYE,05907400-INARPI S.A.,4.01,AFORO-AFORO AUTOMATICO,KM 7.5 VIA A DAULE CC ARANJUEZ LOCAL 9 GUAYAQUIL,20231018,20231122,20231127,20231128,VPC230628G-EC PI,PU0806-100M-BU,PU0806-100M-BU,NINGBO VPC,0,SIN MODELO,26.14,20231127,20231127,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530860010,20231129,,0
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02049049,00008079,22,0992862262001,SISTEMAS Y CONTROLES ELECTRICOS SIMALEC CIA.LTDA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MANGUERA 6MM AZUL,NINGBO VPC,NUEVA,5,2,NUMERO DE UNIDADES,0,57.89,0.45,0.58,58.92,NINGBO VPC PNEUMATIC CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,EVER LOADING,CEC2023EISU0005,LNBGYE23092740GYE,05907400-INARPI S.A.,2.96,AFORO-AFORO AUTOMATICO,KM 7.5 VIA A DAULE CC ARANJUEZ LOCAL 9 GUAYAQUIL,20231018,20231122,20231127,20231128,VPC230628G-EC PI,PU0604-200M-BU,PU0604-200M-BU,NINGBO VPC,0,SIN MODELO,28.94,20231127,20231127,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530860010,20231129,,0
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02049049,00008079,23,0992862262001,SISTEMAS Y CONTROLES ELECTRICOS SIMALEC CIA.LTDA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MANGUERA 10MM AZUL,NINGBO VPC,NUEVA,5,2,NUMERO DE UNIDADES,0,77.41,0.6,0.77,78.78,NINGBO VPC PNEUMATIC CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,EVER LOADING,CEC2023EISU0005,LNBGYE23092740GYE,05907400-INARPI S.A.,3.97,AFORO-AFORO AUTOMATICO,KM 7.5 VIA A DAULE CC ARANJUEZ LOCAL 9 GUAYAQUIL,20231018,20231122,20231127,20231128,VPC230628G-EC PI,PU1065-100M-BU,PU1065-100M-BU,NINGBO VPC,0,SIN MODELO,38.71,20231127,20231127,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530860010,20231129,,0
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02049049,00008079,24,0992862262001,SISTEMAS Y CONTROLES ELECTRICOS SIMALEC CIA.LTDA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MANGUERA ESPIRAL 8MM AZUL,NINGBO VPC,NUEVA,5,5,NUMERO DE UNIDADES,0,25.18,0.2,0.24,25.62,NINGBO VPC PNEUMATIC CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,EVER LOADING,CEC2023EISU0005,LNBGYE23092740GYE,05907400-INARPI S.A.,1.29,AFORO-AFORO AUTOMATICO,KM 7.5 VIA A DAULE CC ARANJUEZ LOCAL 9 GUAYAQUIL,20231018,20231122,20231127,20231128,VPC230628G-EC PI,PUC0805-10M-BU,PUC0805-10M-BU,NINGBO VPC,0,SIN MODELO,5.04,20231127,20231127,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530860010,20231129,,0
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02045946,00003222,1,1.20277E+12,ORELLANA CHANGA FRANKLIN HUGO,CHINA,CHINA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LICUADORA,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,NUEVA,190,300,NUMERO DE UNIDADES,0,4511.5,0,45.12,4556.62,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01777870-GRUPOSERVIADUANA S.A.,EVER LOADING,CEC2023EISU0005,GLGL23090642,05907400-INARPI S.A.,601.71,AFORO-AFORO AUTOMATICO,ANTEPARA S/N Y 12 DE FEBRERO,20231015,20231122,20231127,20231127,MG0823051301,LICUADORA,ELECTRODOMESTICOS,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,0,LICUADORA,15.04,20231127,20231127,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530110005,20231128,,0.31
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02045946,00003222,9,1.20277E+12,ORELLANA CHANGA FRANKLIN HUGO,CHINA,CHINA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LICUADORA,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,NUEVA,190,600,NUMERO DE UNIDADES,0,13233.73,0,132.37,13366.1,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01777870-GRUPOSERVIADUANA S.A.,EVER LOADING,CEC2023EISU0005,GLGL23090642,05907400-INARPI S.A.,1203.41,AFORO-AFORO AUTOMATICO,ANTEPARA S/N Y 12 DE FEBRERO,20231015,20231122,20231127,20231127,MG0823051301,LICUADORA,ELECTRODOMESTICOS,GUANGZHOU MINGO DAILY PRODUCTS CO LTD,0,LICUADORA,22.06,20231127,20231127,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530110005,20231128,,0.31
27-11-2023,IMPORTACION A CONSUMO,028-2023-10-02044810,00003176,1,1.79216E+12,QUALIPHARM LABORATORIO FARMACEUTICO S.A.,HONG KONG,HONG KONG,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",REACTOR EMULSIFICADOR,SIN MARCA,NUEVA,2,1,NUMERO DE UNIDADES,0,9910,100,26.05,9936.05,GUANGZHOU PROMAKE MACHINERY EQUIPMENT CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01900020-SERVICIOS DE COMERCIO EXTERIOR LANATA SERCOMEXLAN S.A.,EVER LOADING,CEC2023EISU0005,LGZGYQ2392159,05907400-INARPI S.A.,766,AFORO-AFORO AUTOMATICO,AV MANUEL CORDOVA GALARZA OE 4 175 Y ESPERANZA,20231015,20231122,20231127,20231129,PMK20230920,25L VACUUM EMULSIFYING MACHINE,MAQUINA,SIN MARCA,2023,SIN MODELO,9910,20231127,20231127,CIF,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530110010,20231130,,300
28-11-2023,IMPORTACION A CONSUMO,028-2023-10-02053183,00075570,2,0992711523001,INBALNOR S.A.,CHILE,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADORES,SIN MARCA,NUEVA,1,6,NUMERO DE UNIDADES,0,69034.98,57.24,41.62,69076.6,ALFA LAVAL FLOW EQUIPMENT CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,EVER LOADING,CEC2023EISU0005,NYSLSHGYE23100310QM,05907400-INARPI S.A.,524.16,AFORO-AFORO FISICO INTRUSIVO,KM 29 VIA DURAN MILAGRO,20231020,20231122,20231128,,3,AGITATOR ALS SANITARY ALS-ME.GC-B35 40LF,PRODUCTO TERMINADO,SIN MARCA,0,3000080,11505.83,20231229,20231130,CIF,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000530590010,,,269.76
