fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
18-01-2022,IMPORTACION A CONSUMO,082-2022-10-00050368,00000365,18,0992444762001,PETREX S. A.,UNITED STATES,PERU,,CARRETERA,HUAQUILLAS,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CAJA RELLENO - 250 STUFFING BOX F/MECH.SEAL,MCM,NUEVA,10,4,NUMERO DE UNIDADES,0,808.21,10.81,8.08,827.1,PETREX S. A.,TRANSPORTES Y SERVICIOS ASOCIADOS SYTSA CIA. LTDA,PERU,0,01777793-PACUSTOMS CIA. LTDA.,,CEC202262930025,CI-EC-0055-02-00388-22,05909263-EMPRESA DE BODEGAS BODPUYANGO CIA LTDA,37.14,AFORO-AFORO AUTOMATICO,AV REPUBLICA DEL SALVADOR N 36-140 Y AV NACIONES UNIDAS,18991230,20220115,20220118,20220118,F012-00001442,CAJA RELLENO - 250 STUFFING BOX F/MECH.SEAL,CAJA RELLENO - 250 STUFFING BOX F/MECH.SEAL,MCM,0,SIN MODELO,202.05,20220118,20220118,FCA,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022629300250001,18991230,,
26-01-2022,IMPORTACION A CONSUMO,055-2022-10-00078123,00000135,1,1.71631E+12,FONSECA FERNANDEZ VIVIANA ELIZABETH,GERMANY,GERMANY,DUSSELDORF,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Sieve Shaker AS 200 control,RETSCH,NUEVA,2,1,NUMERO DE UNIDADES,0,2258.46,0,9.51,2267.97,RETSCH GMBH,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,GERMANY,0,01900016-ANTONIO SALGUERO O & EDUARDO SALGUERO O SERVICIOS ADUANEROS CIA. LTDA,ECNDR,CEC2022IB003204,7561066526,-,22.52,AFORO-AFORO AUTOMATICO,AV MORAN VLAVERDE Y AV MALDONADO,20220123,20220123,20220126,20220126,AR22R00802,Equipo AS200,Sieve Shaker AS 200 control,RETSCH,2022,300320001,2258.46,20220126,20220126,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022IB0032040020,20220127,1,229.21
05-01-2022,IMPORTACION A CONSUMO,028-2022-10-00012248,00001040,1,0990034958001,PINTURAS ECUATORIANAS S.A. PINTUCO,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR AUTOMATICO Y DISPENSADOR MANUAL,SANTINT,NUEVA,23,23,NUMERO DE UNIDADES,0,67551,16300,38.9,83889.9,"ZHENGZHOU SANHUA TECHNOLOGY&INDUSTRY CO.,LTD",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,WAN HAI 622,CEC2021WHLU5494,GOSZX21110285,05907400-INARPI S.A.,5934,AFORO-AFORO AUTOMATICO,"DR ELIAS MUNOZ VICUNA S/N ORELLANA MATEUS, GUAYAQUIL,ECUADOR",20211204,20220104,20220105,20220106,SL2109082,AUTOMATIC SHAKER AND MANUAL DISPENSER,PRODUCTO TERMINADO,SANTINT,0,MS3-12,2937,20220105,20220105,FOB,TOLEPU S.A.,-,0,CEC2021WHLU549400790001,20220111,,
10-01-2022,IMPORTACION A CONSUMO,028-2022-10-00025889,62111416,1,0991295437001,GISIS S.A.,FRANCE,FRANCE,LE HAVRE,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TAMIZADORA CENTRIFUGA,SIN MARCA,NUEVA,4,1,NUMERO DE UNIDADES,0,109898.97,5317,11.87,115227.84,STOLZ,HAPAG-LLOYD ECUADOR S.A.,FRANCE,1,01901316-ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.,CMA CGM ARKANSAS,CEC2022CMAU0001,LHME213797,05777781-DPWORLD POSORJA S.A.,4990,AFORO-AFORO AUTOMATICO,KM 65 DURAN TAMBO,20211209,20220111,20220110,18991230,VFP/400A21000131,TURBOSIFTER BCMT 1250,TAMIZADORA CENTRIFUGA,SIN MARCA,2021,SIN MODELO,109898.97,20220207,20220111,FCA,PLUSCARGO-ECUADOR S. A.,"0416-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 5 ART. 55 LRTI (NO APLICA PARA LISTA DE BIENES DEL ANEXO 1 D. E. 1232 - R.O. 393-2S, 31-VII-2008) - Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresivid",0,CEC2022CMAU000190510001,20220118,,
07-01-2022,IMPORTACION A CONSUMO,028-2022-10-00017777,00000035,1,0911990703001,MACIAS PIZA MARIO CESAR,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR,QUINGDAO,NUEVA,1444,53,NUMERO DE UNIDADES,0,30899,14500,453.99,45852.99,"QINGDAO WRANGLER MACHINERY CO.,LTD",GREENANDES ECUADOR S.A.,CHINA,1,01900785-BRANDO ALVARADO GUSTAVO ELOY,KOTA CAHAYA,CEC2022PCIU0001,FCLCD21110278A1,05907400-INARPI S.A.,19400,AFORO-AFORO AUTOMATICO,"ISLA MOCOLI PUERTO MOCOL, VISTA LAGO CONDOMINIOGARDA 3B",20211206,20220105,20220107,20220107,EVA20211124,PARA PISCINA DE CAMARON,AEREADOR,QUINGDAO,0,PARA PISCINA DE CAMARON,583,20220107,20220107,FOB,"GLOBAL SHIPPING LINE CONSOLIDACION Y DESCONSOLIDACION DE CARGA MARITIMA, AEREA GLOBALSHIPPINGLINE S.A.",-,0,CEC2022PCIU000140488899,20220110,,
24-01-2022,IMPORTACION A CONSUMO,028-2022-10-00069589,00000161,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5105,133,NUMERO DE UNIDADES,0,60291.08,28138,602.91,89031.98,"CHA TAIZHOU JINHU MECHANICAL   ELECTRICAL CO., LTD",CMA-CGM ECUADOR S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM COCHIN,CEC2021CMAU0159,SYNNGB21SE110279,05907400-INARPI S.A.,21302.25,AFORO-AFORO FISICO INTRUSIVO,"C.C. Plaza Sai Baba Local 38 Km 4.5 Via Duran Tambo, Ecuador",20211124,20220113,20220124,20220124,JH210917CA12-GB-3,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022,YC-6P,453.32,20220124,20220125,FOB,UNILINE TRANSPORT SYSTEM C. LTDA.,-,0,CEC2021CMAU015901000001,20220127,,
24-01-2022,IMPORTACION A CONSUMO,028-2022-10-00069589,00000161,2,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5105,148,NUMERO DE UNIDADES,0,87154.04,40675.01,871.54,128700.59,"CHA TAIZHOU JINHU MECHANICAL   ELECTRICAL CO., LTD",CMA-CGM ECUADOR S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM COCHIN,CEC2021CMAU0159,SYNNGB21SE110279,05907400-INARPI S.A.,23704.75,AFORO-AFORO FISICO INTRUSIVO,"C.C. Plaza Sai Baba Local 38 Km 4.5 Via Duran Tambo, Ecuador",20211124,20220113,20220124,20220124,JH210917CA12-GB-3,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022,YC-12P,588.88,20220124,20220125,FOB,UNILINE TRANSPORT SYSTEM C. LTDA.,-,0,CEC2021CMAU015901000001,20220127,,
11-01-2022,IMPORTACION A CONSUMO,028-2022-10-00026196,00000287,1,0107140360001,PRADO PALTA VICTOR DANIEL,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA UNIVERSAL 10 LITROS,NANTONG,NUEVA,23,5,NUMERO DE UNIDADES,0,1250,313.41,12.5,1575.91,"NANTONG LINZO INTERNATIONAL TRADE CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,WAN HAI 622,CEC2021WHLU5494,SHGYQ21822847,05907400-INARPI S.A.,250,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / RICAURTE / BENIGNO VAZQUEZ S/N,20211204,20220104,20220111,20220112,AEJL210913,INDUSTRIAL KITCHEN MACHINES,INDUSTRIAL KITCHEN MACHINES,NANTONG,0,SIN MODELO,250,20220111,20220113,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021WHLU549400680005,20220117,,
11-01-2022,IMPORTACION A CONSUMO,028-2022-10-00026196,00000287,2,0107140360001,PRADO PALTA VICTOR DANIEL,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA UNIVERSAL 20 LITROS,NANTONG,NUEVA,23,5,NUMERO DE UNIDADES,0,1375,344.75,13.75,1733.5,"NANTONG LINZO INTERNATIONAL TRADE CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,WAN HAI 622,CEC2021WHLU5494,SHGYQ21822847,05907400-INARPI S.A.,325,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / RICAURTE / BENIGNO VAZQUEZ S/N,20211204,20220104,20220111,20220112,AEJL210913,INDUSTRIAL KITCHEN MACHINES,INDUSTRIAL KITCHEN MACHINES,NANTONG,0,SIN MODELO,275,20220111,20220113,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021WHLU549400680005,20220117,,
11-01-2022,IMPORTACION A CONSUMO,028-2022-10-00026196,00000287,3,0107140360001,PRADO PALTA VICTOR DANIEL,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA UNIVERSAL 30 LITROS,NANTONG,NUEVA,23,5,NUMERO DE UNIDADES,0,1775,445.04,17.75,2237.79,"NANTONG LINZO INTERNATIONAL TRADE CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,WAN HAI 622,CEC2021WHLU5494,SHGYQ21822847,05907400-INARPI S.A.,400,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / RICAURTE / BENIGNO VAZQUEZ S/N,20211204,20220104,20220111,20220112,AEJL210913,INDUSTRIAL KITCHEN MACHINES,INDUSTRIAL KITCHEN MACHINES,NANTONG,0,SIN MODELO,355,20220111,20220113,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021WHLU549400680005,20220117,,
11-01-2022,IMPORTACION A CONSUMO,028-2022-10-00026196,00000287,5,0107140360001,PRADO PALTA VICTOR DANIEL,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA ESPIRAL 30 LITROS/12KGS,NANTONG,NUEVA,23,3,NUMERO DE UNIDADES,0,1260,315.92,12.6,1588.52,"NANTONG LINZO INTERNATIONAL TRADE CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,WAN HAI 622,CEC2021WHLU5494,SHGYQ21822847,05907400-INARPI S.A.,300,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / RICAURTE / BENIGNO VAZQUEZ S/N,20211204,20220104,20220111,20220112,AEJL210913,INDUSTRIAL KITCHEN MACHINES,INDUSTRIAL KITCHEN MACHINES,NANTONG,0,SIN MODELO,420,20220111,20220113,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021WHLU549400680005,20220117,,
11-01-2022,IMPORTACION A CONSUMO,028-2022-10-00026196,00000287,6,0107140360001,PRADO PALTA VICTOR DANIEL,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA ESPIRAL 50 LITROS/20KGS,NANTONG,NUEVA,23,2,NUMERO DE UNIDADES,0,1350,338.47,13.5,1701.97,"NANTONG LINZO INTERNATIONAL TRADE CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01777790-RAMIREZ MARQUEZ DE LA PLATA FRANCISCO JAVIER,WAN HAI 622,CEC2021WHLU5494,SHGYQ21822847,05907400-INARPI S.A.,270,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / RICAURTE / BENIGNO VAZQUEZ S/N,20211204,20220104,20220111,20220112,AEJL210913,INDUSTRIAL KITCHEN MACHINES,INDUSTRIAL KITCHEN MACHINES,NANTONG,0,SIN MODELO,675,20220111,20220113,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021WHLU549400680005,20220117,,
04-01-2022,IMPORTACION A CONSUMO,028-2022-10-00005720,02000002,4,1.79131E+12,MULTICIENCIAS DEL ECUADOR S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR VORTEX BIOBASE MODELO MX S CON ADAPTADOR PARA SOPORTE DE TUBO SIN CABEZOTE,BIOBASE,NUEVA,69,4,NUMERO DE UNIDADES,0,264.61,0,2.65,267.26,BIOBASE BIOTECH JINAN CO LTD,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01777857-SIATIADUANAS S.A.,SEASPAN BRILLIANCE,CEC2021ONEU0112,GMQD21116508,05907400-INARPI S.A.,79.67,AFORO-AFORO AUTOMATICO,OYACACHI OE2-27 Y AV. AMAZONAS,20211124,20211229,20220104,20220105,BKMDE20211104EC-1 438,VOR I EX MIXER,MEZCLADOR VORTEX BIOBASE MODELO MX S CON ADAPTADOR PARA SOPORTE DE TUBO SIN CABEZOTE,BIOBASE,2021,MX S,66.15,20220104,20220104,CFR,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021ONEU011290750002,20220107,1,71.33
04-01-2022,IMPORTACION A CONSUMO,028-2022-10-00005720,02000002,5,1.79131E+12,MULTICIENCIAS DEL ECUADOR S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CABEZOTE VORTEX PARA TUBO 30MM,BIOBASE,NUEVA,69,4,NUMERO DE UNIDADES,0,12.03,0,0.12,12.15,BIOBASE BIOTECH JINAN CO LTD,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01777857-SIATIADUANAS S.A.,SEASPAN BRILLIANCE,CEC2021ONEU0112,GMQD21116508,05907400-INARPI S.A.,79.67,AFORO-AFORO AUTOMATICO,OYACACHI OE2-27 Y AV. AMAZONAS,20211124,20211229,20220104,20220105,BKMDE20211104EC-1 438,ACCESSORIES 18900034 OF VORTEX,CABEZOTE VORTEX PARA TUBO 30MM,BIOBASE,2021,MIXER,3.01,20220104,20220104,CFR,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021ONEU011290750002,20220107,1,3.24
04-01-2022,IMPORTACION A CONSUMO,028-2022-10-00005720,02000002,6,1.79131E+12,MULTICIENCIAS DEL ECUADOR S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CABEZOTE VORTEX PARA 8 TUBOS DE 20MM,BIOBASE,NUEVA,69,4,NUMERO DE UNIDADES,0,16.04,0,0.16,16.2,BIOBASE BIOTECH JINAN CO LTD,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01777857-SIATIADUANAS S.A.,SEASPAN BRILLIANCE,CEC2021ONEU0112,GMQD21116508,05907400-INARPI S.A.,79.67,AFORO-AFORO AUTOMATICO,OYACACHI OE2-27 Y AV. AMAZONAS,20211124,20211229,20220104,20220105,BKMDE20211104EC-1 438,ACCESSORIES 18900024 OF VOR I EX,CABEZOTE VORTEX PARA 8 TUBOS DE 20MM,BIOBASE,2021,MIXER,4.01,20220104,20220104,CFR,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021ONEU011290750002,20220107,1,4.32
04-01-2022,IMPORTACION A CONSUMO,028-2022-10-00005720,02000002,7,1.79131E+12,MULTICIENCIAS DEL ECUADOR S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CABEZOTE VORTEX PARA TUBOS,BIOBASE,NUEVA,69,4,NUMERO DE UNIDADES,0,80.18,0,0.8,80.98,BIOBASE BIOTECH JINAN CO LTD,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01777857-SIATIADUANAS S.A.,SEASPAN BRILLIANCE,CEC2021ONEU0112,GMQD21116508,05907400-INARPI S.A.,79.67,AFORO-AFORO AUTOMATICO,OYACACHI OE2-27 Y AV. AMAZONAS,20211124,20211229,20220104,20220105,BKMDE20211104EC-1 438,ACCESSORIES 18900044 OF VORTEX,CABEZOTE VORTEX PARA TUBOS,BIOBASE,2021,MIXER,20.05,20220104,20220104,CFR,INCA LINES DEL ECUADOR INCALINES S.A.,-,0,CEC2021ONEU011290750002,20220107,1,21.62
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,1,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR GIROSCOPICO MANUAL CLAMPING GIRO,PINTEMIX,NUEVA,55,4,NUMERO DE UNIDADES,0,8800,0,18.32,8818.32,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,260.53,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,AGITADOR GIROSCOPICO MANUAL CLAMPING GIRO,AGITADOR GIROSCOPICO MANUAL CLAMPING GIRO,PINTEMIX,2021,G30,2200,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,606.32
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,2,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DOSIFICADOR SIMULTANEO AUTOMATIC SIMULTANEOUS DISPENSER,PINTEMIX,NUEVA,55,4,NUMERO DE UNIDADES,0,23744,0,49.43,23793.43,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,260.53,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,DOSIFICADOR SIMULTANEO AUTOMATIC SIMULTANEOUS DISPENSER,DOSIFICADOR SIMULTANEO AUTOMATIC SIMULTANEOUS DISPENSER,PINTEMIX,2021,AO350-16,5936,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,1635.95
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,3,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DOSIFICADOR SECUENCIAL AUTOMATIC SEQUENTIAL DISPENSE,PINTEMIX,NUEVA,55,4,NUMERO DE UNIDADES,0,31836,0,66.28,31902.28,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,260.53,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,DOSIFICADOR SECUENCIAL AUTOMATIC SEQUENTIAL DISPENSE,DOSIFICADOR SECUENCIAL AUTOMATIC SEQUENTIAL DISPENSE,PINTEMIX,2021,A5-16,7959,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,2193.49
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,4,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DISPENSADOR AUTOMATICO SIMULTANEO 13C,PINTEMIX,NUEVA,55,16,NUMERO DE UNIDADES,0,84272,0,175.44,84447.44,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,1042.1,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,DISPENSADOR AUTOMATICO SIMULTANEO 13C,DISPENSADOR AUTOMATICO SIMULTANEO 13C,PINTEMIX,2021,AO350-13,5267,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,5806.3
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,5,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VIBRACIONAL AUTOMATICO,PINTEMIX,NUEVA,55,20,NUMERO DE UNIDADES,0,58980,0,122.79,59102.79,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,1302.62,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,AGITADOR VIBRACIONAL AUTOMATICO,AGITADOR VIBRACIONAL AUTOMATICO,PINTEMIX,2021,SHHIV ENH,2949,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,4063.69
28-01-2022,IMPORTACION A CONSUMO,028-2022-10-00088295,01000149,6,1.79181E+12,TRECX S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",EQUIPO MIXER PERFITALL 12/7,PINTEMIX,NUEVA,55,5,NUMERO DE UNIDADES,0,7175,0,14.94,7189.94,ZHENGZHOU SANHUA TECHNOLOGY&,BROOM-ECUADOR S.A.,CHINA,1,01777819-ASCEXLOGIC CIA.LTDA.,CAP ANDREAS,CEC2021WHLU5498,SHSJ10202300,05907400-INARPI S.A.,325.66,AFORO-AFORO AUTOMATICO,RUMIURCO OE4-365 Y P .FREILE,20211221,20220125,20220128,20220131,A866,EQUIPO MIXER PERFITALL 12/7,EQUIPO MIXER PERFITALL 12/7,PINTEMIX,2021,PA12/7,1435,20220128,20220128,CFR,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021WHLU54982049,20220131,1,494.35
